Player,Position,Match Day,Estadistica,Distance (m),Explosive Dist (m),"Speed Zones (m) [12.0, 18.0]km/h (m)"
Uros Djurdjevic,Delantero,-4 MD,mean,6121.37627963255,655.6029532346363,1128.5931725135226
Uros Djurdjevic,Delantero,-4 MD,median,5885.97436731051,649.74046926448,1047.6396484375
Uros Djurdjevic,Delantero,-4 MD,max,7390.25483680357,919.768043498242,1981.51550292969
Uros Djurdjevic,Delantero,-4 MD,min,4578.12636588763,451.561721085992,792.56689453125
Uros Djurdjevic,Delantero,-4 MD,p75,7067.26442213159,703.915521086427,1197.14221191406
Uros Djurdjevic,Delantero,-4 MD,p90,7362.94547869844,829.842936186115,1344.27429199219
Uros Djurdjevic,Delantero,-4 MD,p95,7362.94547869844,829.842936186115,1344.27429199219
Uros Djurdjevic,Delantero,+1 MD,mean,3423.0158429609187,371.6479586499769,602.8087463378905
Uros Djurdjevic,Delantero,+1 MD,median,3808.57765342361,443.075794276578,460.799713134766
Uros Djurdjevic,Delantero,+1 MD,max,6276.58137869977,760.637285811626,1456.72863769531
Uros Djurdjevic,Delantero,+1 MD,min,1426.79824790474,22.042989923659,257.219665527344
Uros Djurdjevic,Delantero,+1 MD,p75,4005.91028766801,488.71425220545,623.763671875
Uros Djurdjevic,Delantero,+1 MD,p90,4005.91028766801,488.71425220545,623.763671875
Uros Djurdjevic,Delantero,+1 MD,p95,6276.58137869977,760.637285811626,1456.72863769531
Uros Djurdjevic,Delantero,-2 MD,mean,2981.342666863025,288.35154748681373,320.0227231979371
Uros Djurdjevic,Delantero,-2 MD,median,2877.57057503986,276.595535698952,285.8609313964845
Uros Djurdjevic,Delantero,-2 MD,max,5320.12206731003,511.787682922348,798.679565429688
Uros Djurdjevic,Delantero,-2 MD,min,1898.45045206617,122.000576742235,53.4048194885254
Uros Djurdjevic,Delantero,-2 MD,p75,3045.87609583031,347.959794208221,399.522125244141
Uros Djurdjevic,Delantero,-2 MD,p90,3883.25795229754,405.333310217724,539.850646972656
Uros Djurdjevic,Delantero,-2 MD,p95,3938.23833377443,425.186205304427,663.858825683594
Uros Djurdjevic,Delantero,+2 MD,mean,3346.433974169587,327.51774059507886,441.58689553397045
Uros Djurdjevic,Delantero,+2 MD,median,3108.34994096653,303.235577065978,368.44580078125
Uros Djurdjevic,Delantero,+2 MD,max,5374.68691783245,669.258402800715,879.986083984375
Uros Djurdjevic,Delantero,+2 MD,min,1203.27186052804,88.0178045644423,102.109825134277
Uros Djurdjevic,Delantero,+2 MD,p75,4946.59759136826,487.031791730521,591.785522460938
Uros Djurdjevic,Delantero,+2 MD,p90,4946.59759136826,487.031791730521,591.785522460938
Uros Djurdjevic,Delantero,+2 MD,p95,5374.68691783245,669.258402800715,879.986083984375
Uros Djurdjevic,Delantero,-3 MD,mean,5469.36376745629,587.7184592452887,982.2243309021006
Uros Djurdjevic,Delantero,-3 MD,median,5565.14279410647,574.9638932987059,966.4138183593755
Uros Djurdjevic,Delantero,-3 MD,max,6554.56055252545,740.046694808458,1337.37866210938
Uros Djurdjevic,Delantero,-3 MD,min,4361.62803206308,338.662703154254,675.24609375
Uros Djurdjevic,Delantero,-3 MD,p75,5846.83730494301,667.815882957869,1064.41381835938
Uros Djurdjevic,Delantero,-3 MD,p90,6358.01154367557,734.115798269176,1283.16064453125
Uros Djurdjevic,Delantero,-3 MD,p95,6358.01154367557,734.115798269176,1283.16064453125
Uros Djurdjevic,Delantero,-5 MD,mean,4960.811501397958,553.1005941185094,800.952346801759
Uros Djurdjevic,Delantero,-5 MD,median,4453.425621417349,517.265166475337,696.2890930175785
Uros Djurdjevic,Delantero,-5 MD,max,6771.256687735,778.555556995857,1182.82556152344
Uros Djurdjevic,Delantero,-5 MD,min,3489.10155692727,350.386526620213,442.779052734375
Uros Djurdjevic,Delantero,-5 MD,p75,5687.73420789604,584.806854844881,1088.08813476563
Uros Djurdjevic,Delantero,-5 MD,p90,6044.20476683737,748.603269422853,1142.56298828125
Uros Djurdjevic,Delantero,-5 MD,p95,6771.256687735,778.555556995857,1182.82556152344
Uros Djurdjevic,Delantero,MD,mean,7728.670539209185,822.3165229429147,1540.5187341599246
Uros Djurdjevic,Delantero,MD,median,8376.88075131141,866.419376799421,1726.29174804688
Uros Djurdjevic,Delantero,MD,max,12423.8400004276,1464.74775445553,2521.18408203125
Uros Djurdjevic,Delantero,MD,min,1883.70664346186,217.90522256022,215.765823364258
Uros Djurdjevic,Delantero,MD,p75,10001.7446088957,1077.19237505957,2191.22290039063
Uros Djurdjevic,Delantero,MD,p90,12070.1181029817,1311.52020903163,2426.75390625
Uros Djurdjevic,Delantero,MD,p95,12159.9417349006,1387.77764813408,2479.52270507813
Uros Djurdjevic,Delantero,-1 MD,mean,2950.372357080109,312.7515885245006,393.23466956097155
Uros Djurdjevic,Delantero,-1 MD,median,2897.7796622602,304.102057252765,400.327209472656
Uros Djurdjevic,Delantero,-1 MD,max,4288.2685546791,445.279408003988,734.0791015625
Uros Djurdjevic,Delantero,-1 MD,min,2138.88370276419,224.343872151771,229.28271484375
Uros Djurdjevic,Delantero,-1 MD,p75,3164.4250717971,347.990032113884,440.837097167969
Uros Djurdjevic,Delantero,-1 MD,p90,3562.85842191856,403.89343827733,492.536163330078
Uros Djurdjevic,Delantero,-1 MD,p95,3585.64559785746,442.405303126571,508.86669921875
Jordan Carrillo,Centrocampista,-4 MD,mean,5263.036096066867,577.7947173275523,1030.0068155924487
Jordan Carrillo,Centrocampista,-4 MD,median,5511.65343122277,609.656858311718,1012.95239257813
Jordan Carrillo,Centrocampista,-4 MD,max,5859.25237739454,639.090516068767,1207.94836425781
Jordan Carrillo,Centrocampista,-4 MD,min,4418.20247958329,484.636777602172,869.119689941406
Jordan Carrillo,Centrocampista,-4 MD,p75,5859.25237739454,639.090516068767,1207.94836425781
Jordan Carrillo,Centrocampista,-4 MD,p90,5859.25237739454,639.090516068767,1207.94836425781
Jordan Carrillo,Centrocampista,-4 MD,p95,5859.25237739454,639.090516068767,1207.94836425781
Jordan Carrillo,Centrocampista,+1 MD,mean,4139.563173071903,476.8434974054813,610.1333999633787
Jordan Carrillo,Centrocampista,+1 MD,median,4207.39730610371,468.82040748555653,622.0343322753905
Jordan Carrillo,Centrocampista,+1 MD,max,4630.68764086698,559.624527601232,708.994873046875
Jordan Carrillo,Centrocampista,+1 MD,min,3512.77043921321,410.10864704958,487.470062255859
Jordan Carrillo,Centrocampista,+1 MD,p75,4549.89929055451,486.603845632251,633.485107421875
Jordan Carrillo,Centrocampista,+1 MD,p90,4630.68764086698,559.624527601232,708.994873046875
Jordan Carrillo,Centrocampista,+1 MD,p95,4630.68764086698,559.624527601232,708.994873046875
Jordan Carrillo,Centrocampista,-2 MD,mean,3587.598535932534,317.123231823512,476.24992065429797
Jordan Carrillo,Centrocampista,-2 MD,median,3091.1173874907,249.797280852393,296.313262939453
Jordan Carrillo,Centrocampista,-2 MD,max,6333.70938005569,661.008163513102,1276.38305664063
Jordan Carrillo,Centrocampista,-2 MD,min,2677.19896157607,209.260707492199,224.919387817383
Jordan Carrillo,Centrocampista,-2 MD,p75,3151.75161021357,251.71926606881,331.015258789063
Jordan Carrillo,Centrocampista,-2 MD,p90,6333.70938005569,661.008163513102,1276.38305664063
Jordan Carrillo,Centrocampista,-2 MD,p95,6333.70938005569,661.008163513102,1276.38305664063
Jordan Carrillo,Centrocampista,+2 MD,mean,5177.2632639404,652.674901436987,758.18994140625
Jordan Carrillo,Centrocampista,+2 MD,median,5177.2632639404,652.674901436987,758.18994140625
Jordan Carrillo,Centrocampista,+2 MD,max,5177.2632639404,652.674901436987,758.18994140625
Jordan Carrillo,Centrocampista,+2 MD,min,5177.2632639404,652.674901436987,758.18994140625
Jordan Carrillo,Centrocampista,+2 MD,p75,5177.2632639404,652.674901436987,758.18994140625
Jordan Carrillo,Centrocampista,+2 MD,p90,5177.2632639404,652.674901436987,758.18994140625
Jordan Carrillo,Centrocampista,+2 MD,p95,5177.2632639404,652.674901436987,758.18994140625
Jordan Carrillo,Centrocampista,-3 MD,mean,4296.863225638197,411.7450187467923,901.6395060221357
Jordan Carrillo,Centrocampista,-3 MD,median,4133.16297199946,405.89923078844,873.869384765625
Jordan Carrillo,Centrocampista,-3 MD,max,4716.94887396528,425.807101913996,964.452026367188
Jordan Carrillo,Centrocampista,-3 MD,min,4040.47783094985,403.528723537941,866.597106933594
Jordan Carrillo,Centrocampista,-3 MD,p75,4716.94887396528,425.807101913996,964.452026367188
Jordan Carrillo,Centrocampista,-3 MD,p90,4716.94887396528,425.807101913996,964.452026367188
Jordan Carrillo,Centrocampista,-3 MD,p95,4716.94887396528,425.807101913996,964.452026367188
Jordan Carrillo,Centrocampista,-5 MD,mean,5880.88531071842,598.8426436580745,839.139404296875
Jordan Carrillo,Centrocampista,-5 MD,median,5880.88531071842,598.8426436580745,839.139404296875
Jordan Carrillo,Centrocampista,-5 MD,max,6173.26625405863,657.535614694342,1049.51171875
Jordan Carrillo,Centrocampista,-5 MD,min,5588.50436737821,540.149672621807,628.76708984375
Jordan Carrillo,Centrocampista,-5 MD,p75,6173.26625405863,657.535614694342,1049.51171875
Jordan Carrillo,Centrocampista,-5 MD,p90,6173.26625405863,657.535614694342,1049.51171875
Jordan Carrillo,Centrocampista,-5 MD,p95,6173.26625405863,657.535614694342,1049.51171875
Jordan Carrillo,Centrocampista,-1 MD,mean,2779.39244995708,284.0283777830642,411.278289794922
Jordan Carrillo,Centrocampista,-1 MD,median,2676.46458538399,285.867636668198,380.026123046875
Jordan Carrillo,Centrocampista,-1 MD,max,3431.86561064211,327.95352741097,593.706176757813
Jordan Carrillo,Centrocampista,-1 MD,min,2349.92090655369,241.089740926785,305.752136230469
Jordan Carrillo,Centrocampista,-1 MD,p75,3143.2933239842,305.202784762892,448.135894775391
Jordan Carrillo,Centrocampista,-1 MD,p90,3143.2933239842,305.202784762892,448.135894775391
Jordan Carrillo,Centrocampista,-1 MD,p95,3431.86561064211,327.95352741097,593.706176757813
Alex Diego García,0,+1 MD,mean,4267.99556395887,597.89442785969,575.053588867188
Alex Diego García,0,+1 MD,median,4267.99556395887,597.89442785969,575.053588867188
Alex Diego García,0,+1 MD,max,4267.99556395887,597.89442785969,575.053588867188
Alex Diego García,0,+1 MD,min,4267.99556395887,597.89442785969,575.053588867188
Alex Diego García,0,+1 MD,p75,4267.99556395887,597.89442785969,575.053588867188
Alex Diego García,0,+1 MD,p90,4267.99556395887,597.89442785969,575.053588867188
Alex Diego García,0,+1 MD,p95,4267.99556395887,597.89442785969,575.053588867188
Roberto Suárez Pier,Central,-4 MD,mean,5726.316190690692,685.002332718146,1102.6378906250002
Roberto Suárez Pier,Central,-4 MD,median,6158.31027035481,736.475073359645,1125.79382324219
Roberto Suárez Pier,Central,-4 MD,max,7547.40149654079,959.608413655413,1715.60412597656
Roberto Suárez Pier,Central,-4 MD,min,2721.87113526406,323.687184284738,332.085205078125
Roberto Suárez Pier,Central,-4 MD,p75,6423.00921062492,790.858408051376,1301.06555175781
Roberto Suárez Pier,Central,-4 MD,p90,7024.75689773837,834.971064035443,1615.41931152344
Roberto Suárez Pier,Central,-4 MD,p95,7024.75689773837,834.971064035443,1615.41931152344
Roberto Suárez Pier,Central,+1 MD,mean,3491.1189799336585,365.60630073629534,692.7454557872953
Roberto Suárez Pier,Central,+1 MD,median,3674.44608445589,479.472794445902,519.851013183594
Roberto Suárez Pier,Central,+1 MD,max,5758.91398979014,745.127128544796,2113.919921875
Roberto Suárez Pier,Central,+1 MD,min,1543.8010974620802,33.405636697151195,254.28572591145834
Roberto Suárez Pier,Central,+1 MD,p75,5001.12214838709,609.845122141791,836.158020019531
Roberto Suárez Pier,Central,+1 MD,p90,5001.12214838709,609.845122141791,836.158020019531
Roberto Suárez Pier,Central,+1 MD,p95,5758.91398979014,745.127128544796,2113.919921875
Roberto Suárez Pier,Central,-2 MD,mean,2404.2377439180923,222.77123429560876,160.23446153339586
Roberto Suárez Pier,Central,-2 MD,median,2397.78710479782,220.738477742269,142.541061401367
Roberto Suárez Pier,Central,-2 MD,max,3178.67588181352,317.161476635087,344.212951660156
Roberto Suárez Pier,Central,-2 MD,min,1807.62101528507,142.490778661854,60.0903053283691
Roberto Suárez Pier,Central,-2 MD,p75,2547.3504245401,254.174916533286,193.694900512695
Roberto Suárez Pier,Central,-2 MD,p90,3046.11663023429,279.891315163077,255.617752075195
Roberto Suárez Pier,Central,-2 MD,p95,3111.29028206154,315.584261112237,264.290832519531
Roberto Suárez Pier,Central,+2 MD,mean,3215.3036791980485,354.5076835376933,432.55597941080737
Roberto Suárez Pier,Central,+2 MD,median,3063.1678906281504,376.100618968642,365.770797729492
Roberto Suárez Pier,Central,+2 MD,max,4191.71947070181,556.768531781543,923.095092773438
Roberto Suárez Pier,Central,+2 MD,min,2688.63771501853,128.384017423273,257.108428955078
Roberto Suárez Pier,Central,+2 MD,p75,3321.87989013794,417.555458962795,392.199645996094
Roberto Suárez Pier,Central,+2 MD,p90,4191.71947070181,556.768531781543,923.095092773438
Roberto Suárez Pier,Central,+2 MD,p95,4191.71947070181,556.768531781543,923.095092773438
Roberto Suárez Pier,Central,-3 MD,mean,5427.420690688489,653.3890851443457,1147.1105702718114
Roberto Suárez Pier,Central,-3 MD,median,5492.49273527523,646.266927394436,1105.610229492185
Roberto Suárez Pier,Central,-3 MD,max,7032.96908760495,925.433031827621,1927.98120117188
Roberto Suárez Pier,Central,-3 MD,min,2711.76577330136,34.2175893896444,388.569854736328
Roberto Suárez Pier,Central,-3 MD,p75,6196.38183039631,756.535505085169,1279.49365234375
Roberto Suárez Pier,Central,-3 MD,p90,6377.15495609425,851.320601821361,1660.21411132813
Roberto Suárez Pier,Central,-3 MD,p95,6468.96367034613,865.645255211816,1691.75280761719
Roberto Suárez Pier,Central,-5 MD,mean,4545.687040720332,559.7752977677718,666.6936264038086
Roberto Suárez Pier,Central,-5 MD,median,4812.636042987126,570.145329235313,685.829650878906
Roberto Suárez Pier,Central,-5 MD,max,5274.10980376985,635.197109933454,896.019836425781
Roberto Suárez Pier,Central,-5 MD,min,3283.90695451628,441.180583448492,382.114074707031
Roberto Suárez Pier,Central,-5 MD,p75,4996.4581386649,599.796251875615,827.543518066406
Roberto Suárez Pier,Central,-5 MD,p90,5169.57440607677,607.166000954683,854.94873046875
Roberto Suárez Pier,Central,-5 MD,p95,5274.10980376985,635.197109933454,896.019836425781
Roberto Suárez Pier,Central,MD,mean,10172.854721730931,1193.8566808972723,2047.963772860442
Roberto Suárez Pier,Central,MD,median,11019.75711375145,1257.12775491577,2139.483154296875
Roberto Suárez Pier,Central,MD,max,13028.0526795082,1481.77810793907,3432.2353515625
Roberto Suárez Pier,Central,MD,min,2937.26974398959,414.07958297515,531.226379394531
Roberto Suárez Pier,Central,MD,p75,11332.1589804345,1358.78596266759,2408.90576171875
Roberto Suárez Pier,Central,MD,p90,11633.9971432894,1429.8227655946,2489.38403320313
Roberto Suárez Pier,Central,MD,p95,12452.7504424529,1467.31762375538,3091.17651367188
Roberto Suárez Pier,Central,-1 MD,mean,2768.9890267272253,326.2872903019732,354.2697863769531
Roberto Suárez Pier,Central,-1 MD,median,2746.47015335851,329.497003277181,362.520172119141
Roberto Suárez Pier,Central,-1 MD,max,4116.74597904194,452.353164552217,572.498596191406
Roberto Suárez Pier,Central,-1 MD,min,2081.4325000701,198.631513224588,177.12370300293
Roberto Suárez Pier,Central,-1 MD,p75,2906.72590046688,367.01772876005,439.040985107422
Roberto Suárez Pier,Central,-1 MD,p90,3125.03007481777,379.74724602207,497.870697021484
Roberto Suárez Pier,Central,-1 MD,p95,3217.1382085188,386.170579371522,513.227722167969
Borja Montes Jaular,Central,-4 MD,mean,6212.66149878785,869.480426795224,1250.15344238281
Borja Montes Jaular,Central,-4 MD,median,6212.66149878785,869.480426795224,1250.15344238281
Borja Montes Jaular,Central,-4 MD,max,6212.66149878785,869.480426795224,1250.15344238281
Borja Montes Jaular,Central,-4 MD,min,6212.66149878785,869.480426795224,1250.15344238281
Borja Montes Jaular,Central,-4 MD,p75,6212.66149878785,869.480426795224,1250.15344238281
Borja Montes Jaular,Central,-4 MD,p90,6212.66149878785,869.480426795224,1250.15344238281
Borja Montes Jaular,Central,-4 MD,p95,6212.66149878785,869.480426795224,1250.15344238281
Borja Montes Jaular,Central,+1 MD,mean,4557.372557561745,625.6691796561797,606.513969421387
Borja Montes Jaular,Central,+1 MD,median,4539.97531922491,637.863987424206,611.8660583496095
Borja Montes Jaular,Central,+1 MD,max,4784.44175686753,671.386473453578,706.380249023438
Borja Montes Jaular,Central,+1 MD,min,4365.09783492963,555.562270322729,495.943511962891
Borja Montes Jaular,Central,+1 MD,p75,4544.08025663835,644.65533472135,679.667236328125
Borja Montes Jaular,Central,+1 MD,p90,4784.44175686753,671.386473453578,706.380249023438
Borja Montes Jaular,Central,+1 MD,p95,4784.44175686753,671.386473453578,706.380249023438
Borja Montes Jaular,Central,-3 MD,mean,4216.1076430821195,480.912982122677,760.8777465820315
Borja Montes Jaular,Central,-3 MD,median,4216.1076430821195,480.912982122677,760.8777465820315
Borja Montes Jaular,Central,-3 MD,max,4787.17334864595,520.946373196765,881.164672851563
Borja Montes Jaular,Central,-3 MD,min,3645.04193751829,440.879591048589,640.5908203125
Borja Montes Jaular,Central,-3 MD,p75,4787.17334864595,520.946373196765,881.164672851563
Borja Montes Jaular,Central,-3 MD,p90,4787.17334864595,520.946373196765,881.164672851563
Borja Montes Jaular,Central,-3 MD,p95,4787.17334864595,520.946373196765,881.164672851563
Guille Rosas,Lateral,-4 MD,mean,6108.188307274681,783.5439340812164,1200.5640127999443
Guille Rosas,Lateral,-4 MD,median,5923.283775107995,766.2911870252874,1165.933471679685
Guille Rosas,Lateral,-4 MD,max,7461.68950642745,992.197527248049,1990.54028320313
Guille Rosas,Lateral,-4 MD,min,5274.64229264132,635.156712538554,884.753356933594
Guille Rosas,Lateral,-4 MD,p75,6779.15212490175,842.519087934406,1380.37646484375
Guille Rosas,Lateral,-4 MD,p90,7200.02788437878,930.317392282745,1443.85949707031
Guille Rosas,Lateral,-4 MD,p95,7200.02788437878,930.317392282745,1443.85949707031
Guille Rosas,Lateral,+1 MD,mean,3712.8385225821794,460.7539384879692,696.3186700994323
Guille Rosas,Lateral,+1 MD,median,3985.06311586139,580.784340592416,617.723449707031
Guille Rosas,Lateral,+1 MD,max,5808.03701343329,682.942872577632,2195.19409179688
Guille Rosas,Lateral,+1 MD,min,1512.20188813149,29.0199403506121,255.82234191894503
Guille Rosas,Lateral,+1 MD,p75,4547.17780085979,669.84115072861,757.434631347656
Guille Rosas,Lateral,+1 MD,p90,5084.24212179918,672.406696856311,766.847290039063
Guille Rosas,Lateral,+1 MD,p95,5808.03701343329,682.942872577632,2195.19409179688
Guille Rosas,Lateral,-2 MD,mean,2712.2776820734066,255.18547327848404,245.96696929931667
Guille Rosas,Lateral,-2 MD,median,2466.016713092085,243.96689817567352,202.5043487548825
Guille Rosas,Lateral,-2 MD,max,6104.45689555315,735.400867629199,1061.26989746094
Guille Rosas,Lateral,-2 MD,min,1962.68736340162,136.357158547914,38.2422485351563
Guille Rosas,Lateral,-2 MD,p75,2692.02244729157,260.764920650765,289.981811523438
Guille Rosas,Lateral,-2 MD,p90,3174.67106330092,312.53121749861,309.394409179688
Guille Rosas,Lateral,-2 MD,p95,4362.17952565833,342.37530719619,478.154632568359
Guille Rosas,Lateral,+2 MD,mean,5063.739379572721,663.0275399324945,1040.455546061199
Guille Rosas,Lateral,+2 MD,median,5178.24380941079,660.138233161354,929.161773681641
Guille Rosas,Lateral,+2 MD,max,5780.79274619587,812.936848977207,1964.57250976563
Guille Rosas,Lateral,+2 MD,min,3779.30625536903,516.465072410757,623.411193847656
Guille Rosas,Lateral,+2 MD,p75,5604.4408900299,741.13770456415,1021.564453125
Guille Rosas,Lateral,+2 MD,p90,5780.79274619587,812.936848977207,1964.57250976563
Guille Rosas,Lateral,+2 MD,p95,5780.79274619587,812.936848977207,1964.57250976563
Guille Rosas,Lateral,-3 MD,mean,4997.087688336291,626.7597809321559,982.5980690850156
Guille Rosas,Lateral,-3 MD,median,5119.4165744465,658.599384671459,1027.891052246094
Guille Rosas,Lateral,-3 MD,max,6462.99677277961,775.685568043364,1386.65295410156
Guille Rosas,Lateral,-3 MD,min,1890.75837944059,275.131567467671,212.914413452148
Guille Rosas,Lateral,-3 MD,p75,5636.61826242238,737.05081082328,1126.1572265625
Guille Rosas,Lateral,-3 MD,p90,5998.84227405346,751.657318142966,1166.50927734375
Guille Rosas,Lateral,-3 MD,p95,6111.69728873627,751.970997597162,1170.63256835938
Guille Rosas,Lateral,-5 MD,mean,4838.361063393603,615.261813528343,803.7271597726001
Guille Rosas,Lateral,-5 MD,median,5078.66633074402,646.095804512086,756.012023925781
Guille Rosas,Lateral,-5 MD,max,5914.99353029844,708.053158432906,1178.64123535156
Guille Rosas,Lateral,-5 MD,min,3109.04892450512,411.808722976366,428.655120849609
Guille Rosas,Lateral,-5 MD,p75,5559.08770465202,689.462659919807,1045.22412109375
Guille Rosas,Lateral,-5 MD,p90,5559.08770465202,689.462659919807,1045.22412109375
Guille Rosas,Lateral,-5 MD,p95,5914.99353029844,708.053158432906,1178.64123535156
Guille Rosas,Lateral,MD,mean,7114.519960505416,812.0613151272285,1369.8008246170857
Guille Rosas,Lateral,MD,median,5927.73156720803,671.501683598727,1331.94567871094
Guille Rosas,Lateral,MD,max,13675.106714061,1690.42339816669,2518.0009765625
Guille Rosas,Lateral,MD,min,1323.58487997555,198.11234275275,248.544464111328
Guille Rosas,Lateral,MD,p75,11168.7868923346,1174.23997742794,1973.23559570313
Guille Rosas,Lateral,MD,p90,11479.5069828785,1239.52517242659,2326.3408203125
Guille Rosas,Lateral,MD,p95,11569.8393929171,1401.91140674922,2468.21215820313
Guille Rosas,Lateral,-1 MD,mean,2765.369984131252,355.80150506748356,415.3336931864422
Guille Rosas,Lateral,-1 MD,median,2679.0232679092096,353.995463634835,432.88896179199196
Guille Rosas,Lateral,-1 MD,max,3862.23647920254,467.861336051219,687.681701660156
Guille Rosas,Lateral,-1 MD,min,2179.87311427451,251.526242827123,268.583587646484
Guille Rosas,Lateral,-1 MD,p75,2868.58948617828,373.951627728801,465.087890625
Guille Rosas,Lateral,-1 MD,p90,3191.81448816179,416.611655854774,555.803466796875
Guille Rosas,Lateral,-1 MD,p95,3827.97208474692,446.599839703369,564.802429199219
Angelo Pérez Sack,0,+1 MD,mean,4615.11259329617,733.684295314718,793.38916015625
Angelo Pérez Sack,0,+1 MD,median,4615.11259329617,733.684295314718,793.38916015625
Angelo Pérez Sack,0,+1 MD,max,4615.11259329617,733.684295314718,793.38916015625
Angelo Pérez Sack,0,+1 MD,min,4615.11259329617,733.684295314718,793.38916015625
Angelo Pérez Sack,0,+1 MD,p75,4615.11259329617,733.684295314718,793.38916015625
Angelo Pérez Sack,0,+1 MD,p90,4615.11259329617,733.684295314718,793.38916015625
Angelo Pérez Sack,0,+1 MD,p95,4615.11259329617,733.684295314718,793.38916015625
Diego Matabuena Álvarez,0,-1 MD,mean,2862.38757654465,404.114671247936,540.116821289063
Diego Matabuena Álvarez,0,-1 MD,median,2862.38757654465,404.114671247936,540.116821289063
Diego Matabuena Álvarez,0,-1 MD,max,2862.38757654465,404.114671247936,540.116821289063
Diego Matabuena Álvarez,0,-1 MD,min,2862.38757654465,404.114671247936,540.116821289063
Diego Matabuena Álvarez,0,-1 MD,p75,2862.38757654465,404.114671247936,540.116821289063
Diego Matabuena Álvarez,0,-1 MD,p90,2862.38757654465,404.114671247936,540.116821289063
Diego Matabuena Álvarez,0,-1 MD,p95,2862.38757654465,404.114671247936,540.116821289063
Pablo García,Lateral,-4 MD,mean,6141.011275634883,751.3476123554071,1124.9235041691713
Pablo García,Lateral,-4 MD,median,6066.7655080907,747.921773723584,1050.30187988281
Pablo García,Lateral,-4 MD,max,7556.54033713929,905.814421786698,2062.99047851563
Pablo García,Lateral,-4 MD,min,5260.69396470455,556.051509006617,829.688659667969
Pablo García,Lateral,-4 MD,p75,6520.1612271719,799.658573054091,1182.51440429688
Pablo García,Lateral,-4 MD,p90,7065.66668278738,866.467962722129,1304.74743652344
Pablo García,Lateral,-4 MD,p95,7065.66668278738,866.467962722129,1304.74743652344
Pablo García,Lateral,+1 MD,mean,4348.928085336764,581.503460615311,775.4097961425781
Pablo García,Lateral,+1 MD,median,4327.831810872794,590.2431813550454,631.18310546875
Pablo García,Lateral,+1 MD,max,5973.26906776139,672.267067589059,2169.31884765625
Pablo García,Lateral,+1 MD,min,3434.32927216484,459.226760279815,483.125793457031
Pablo García,Lateral,+1 MD,p75,4680.44646070986,644.208856160421,685.285583496094
Pablo García,Lateral,+1 MD,p90,4849.08261910478,660.129058328199,719.625610351563
Pablo García,Lateral,+1 MD,p95,5973.26906776139,672.267067589059,2169.31884765625
Pablo García,Lateral,-2 MD,mean,2954.7972561645097,281.2859532543331,297.41881980896005
Pablo García,Lateral,-2 MD,median,2807.107762575135,268.35413418965595,299.7876892089845
Pablo García,Lateral,-2 MD,max,5897.53947274409,647.329584084939,887.849914550781
Pablo García,Lateral,-2 MD,min,2031.89401108567,202.326912403879,62.1421890258789
Pablo García,Lateral,-2 MD,p75,2994.70348574205,298.658968110154,389.973876953125
Pablo García,Lateral,-2 MD,p90,3354.88370515364,325.601885016078,468.206024169922
Pablo García,Lateral,-2 MD,p95,3701.46773614399,339.724946895322,497.436431884766
Pablo García,Lateral,+2 MD,mean,4905.243288423434,658.7159929604965,913.1726597377243
Pablo García,Lateral,+2 MD,median,5003.3364268546,685.175015944376,758.4365234375
Pablo García,Lateral,+2 MD,max,6131.13029011003,769.396277204132,2092.22241210938
Pablo García,Lateral,+2 MD,min,3213.84566707549,376.776114770455,423.938842773438
Pablo García,Lateral,+2 MD,p75,5458.37080909452,732.069749319019,860.919372558594
Pablo García,Lateral,+2 MD,p90,5458.37080909452,732.069749319019,860.919372558594
Pablo García,Lateral,+2 MD,p95,6131.13029011003,769.396277204132,2092.22241210938
Pablo García,Lateral,-3 MD,mean,5290.39488191041,663.4682189882311,929.722667694092
Pablo García,Lateral,-3 MD,median,5429.288864089045,671.714239618381,956.0254211425785
Pablo García,Lateral,-3 MD,max,6267.22681659154,803.698907754462,1134.20959472656
Pablo García,Lateral,-3 MD,min,4123.40710325274,511.096989881676,680.036193847656
Pablo García,Lateral,-3 MD,p75,5737.08495988015,738.206220950835,1040.44458007813
Pablo García,Lateral,-3 MD,p90,6073.90273572568,778.830383525696,1125.84899902344
Pablo García,Lateral,-3 MD,p95,6073.90273572568,778.830383525696,1125.84899902344
Pablo García,Lateral,-5 MD,mean,5147.360290670694,649.0033604821191,791.8161926269532
Pablo García,Lateral,-5 MD,median,5067.78969805997,676.245624491028,886.581970214844
Pablo García,Lateral,-5 MD,max,6602.48656417649,784.345182246538,1061.50537109375
Pablo García,Lateral,-5 MD,min,3321.09250032458,437.078461992327,358.069122314453
Pablo García,Lateral,-5 MD,p75,6142.41952668751,741.129268670115,926.553771972656
Pablo García,Lateral,-5 MD,p90,6142.41952668751,741.129268670115,926.553771972656
Pablo García,Lateral,-5 MD,p95,6602.48656417649,784.345182246538,1061.50537109375
Pablo García,Lateral,MD,mean,5255.585413738375,627.5337917544778,996.651937866212
Pablo García,Lateral,MD,median,3960.35473233565,483.1527795696695,724.6609497070315
Pablo García,Lateral,MD,max,11797.1211741976,1356.23702736995,2407.58081054688
Pablo García,Lateral,MD,min,1972.85675493963,244.569117895586,330.837310791016
Pablo García,Lateral,MD,p75,7225.75855709668,841.542232584173,1306.2236328125
Pablo García,Lateral,MD,p90,10007.33336657,1279.93084083127,1792.734375
