Position,Match Day,Estadistica,Distance (m),"Speed Zones (m) [0.0, 6.0]km/h (m)",Abs HSR(m),Sprint Abs (m),Sprint Rel (m),Explosive Dist (m),Max Acceleration,Accelerations,Decelerations,Dif. ACC/DEC,Step Balance (%),Total impacts,Distance (m) diff,"Speed Zones (m) [0.0, 6.0]km/h (m) diff",Abs HSR(m) diff,Sprint Abs (m) diff,Sprint Rel (m) diff,Explosive Dist (m) diff,Max Acceleration diff,Accelerations diff,Decelerations diff,Dif. ACC/DEC diff,Step Balance (%) diff,Total impacts diff
Centrocampista,+2 MD,mean,4621.682255286636,1628.625286865236,147.70488740132103,63.74874355111008,1.2391726279985351,548.7272757730188,4.12426792399061,1620.3,1628.65,0.4,-0.003350303222314579,9242.75,65.28,71.18,47.67,62.01,58.48,67.64,87.2,87.92,88.04,-2.49,-57.62,69.18
Centrocampista,+2 MD,median,4769.0499462230455,1692.33746337891,64.31326364003024,20.9444337344333,0.0,558.884591192278,4.113687017700496,1661.5,1664.5,-1.5,-0.005125416309897215,9553.0,66.72,73.48,25.27,20.63,,70.74,85.5,93.98,93.59,11.11,-151.16,68.1
Centrocampista,+2 MD,max,6096.20840335803,1999.4443359375,594.838591720577,455.951838283644,24.7834525599707,951.141031334913,5.82415397677207,2560.0,2557.0,23.0,0.0612701549857997,12901.0,42.87,47.41,65.78,151.8,94.46,54.32,81.96,74.92,74.59,121.05,84.82,47.48
Centrocampista,+2 MD,min,2680.6348023863,962.552062988281,13.6060433672637,0.0,0.0,186.265323225869,2.85289982202077,861.0,862.0,-12.0,-0.059066169131405,4942.0,182.16,322.59,92.67,,,91.75,92.38,361.76,363.71,20.0,121.61,
Centrocampista,+2 MD,p75,5099.75140670656,1804.1865234375,160.975492842807,66.5507342882225,0.0,637.706312606062,4.38995373344382,1863.0,1874.0,3.0,0.0183430373805474,10308.0,49.73,53.15,35.6,48.81,,52.9,86.79,73.43,72.98,-150.0,80.13,49.78
Centrocampista,+2 MD,p90,5292.19647324094,1980.20263671875,524.685090012763,108.126291061081,0.0,683.875543230282,4.83484009048753,1954.0,1961.0,7.0,0.0335424081183003,11029.0,42.12,52.18,86.84,53.91,,47.39,83.01,61.99,61.98,-700.0,92.73,46.17
Centrocampista,+2 MD,p95,5629.30446199196,1982.69079589844,558.254049143774,231.066416447214,0.0,706.737013074249,5.61475996291798,2031.0,2044.0,19.0,0.0429204302549698,11566.0,41.07,47.74,77.55,98.65,0.0,46.04,91.44,63.41,63.62,633.33,107.47,43.74
Centrocampista,No MD,mean,4250.020353174549,1553.6274820630028,167.96054819811147,48.99570841179867,0.482731387366504,444.5792175357283,4.097214592668195,1797.120218579235,1807.0655737704917,0.907103825136612,0.009770292532903228,8493.174863387978,60.03,67.91,54.21,47.66,22.78,54.8,86.63,97.51,97.68,-5.66,168.03,63.57
Centrocampista,No MD,median,4220.26654854908,1492.03649902344,106.925559804015,18.6227650228631,0.0,440.388436293435,4.0987079382344,1773.0,1784.0,1.0,0.00836063247464089,8391.0,59.04,64.78,42.01,18.35,,55.74,85.19,100.28,100.31,-7.41,246.57,59.82
Centrocampista,No MD,max,13342.8340522917,3666.7275390625,856.459471868134,488.732685702505,23.2712676243084,1507.01461812015,5.78542505500694,3413.0,3403.0,37.0,0.100017421306889,25532.0,93.84,86.95,94.71,162.72,88.7,86.06,81.41,99.88,99.27,194.74,138.46,93.97
Centrocampista,No MD,min,1045.56629502033,140.11454162597641,0.0,0.0,0.0,32.9884912143496,2.04267674624318,371.0,369.0,-50.0,-0.138243084427874,2103.0,71.05,46.96,0.0,,,16.25,66.14,155.88,155.7,83.33,284.63,
Centrocampista,No MD,p75,4914.7603408231,1880.62939453125,215.90107519419,66.9401837094688,0.0,577.639537324449,4.49892259055517,2141.0,2156.0,8.0,0.0338286257019668,9747.0,47.92,55.4,47.75,49.1,,47.92,88.95,84.39,83.96,-400.0,147.78,47.07
Centrocampista,No MD,p90,6434.40958338007,2207.66723632813,451.900683832516,134.515995181701,0.0,675.479147322674,4.90118659857147,2449.0,2467.0,16.0,0.0527133099302592,12553.0,51.21,58.18,74.79,67.07,,46.81,84.15,77.7,77.97,-1600.0,145.73,52.55
Centrocampista,No MD,p95,8293.3552568058,2407.95581054688,563.35789945805,175.615324235341,0.0,840.736656862984,5.22152785149086,2600.0,2629.0,20.0,0.0652102899636156,15734.0,60.51,57.98,78.26,74.98,0.0,54.76,85.04,81.17,81.82,666.67,163.29,59.5
Centrocampista,+1 MD,mean,4079.9422740124724,1663.8072855400335,185.26120871441,56.37283124901803,0.1848587119527932,529.5571908993734,4.428725637043779,1726.2727272727273,1735.1363636363637,5.704545454545454,-0.004501540729128536,8611.977272727272,57.63,72.72,59.79,54.84,8.72,65.28,93.64,93.67,93.79,-35.58,-77.42,64.46
Centrocampista,+1 MD,median,4309.41287327065,1745.97045898438,113.8776355630585,38.5873142626374,0.0,568.3260086618341,4.407904020664265,1834.5,1847.5,5.0,-0.003350744002391905,9123.0,60.29,75.81,44.75,38.01,,71.93,91.62,103.76,103.88,-37.04,-98.82,65.03
Centrocampista,+1 MD,max,5519.1408907652,2212.01538085938,581.482317946673,382.857971471916,8.1337833259229,803.165744395755,6.34006334650597,2266.0,2287.0,28.0,0.0550388031029168,11966.0,38.82,52.45,64.3,127.47,31.0,45.87,89.22,66.32,66.72,147.37,76.19,44.04
Centrocampista,+1 MD,min,994.323171134927,378.88838195800804,0.0,0.0,0.0,33.405636697151195,1.9821528488337399,581.0,586.0,-21.0,-0.0523221359762706,1771.0,67.57,126.98,0.0,,,16.45,64.18,244.12,247.26,35.0,107.73,
Centrocampista,+1 MD,p75,4775.56462704468,1891.7041015625,366.854228899911,53.3136899720808,0.0,651.742088021225,4.9150463426956,1978.0,1982.0,12.0,0.00885196929860886,10093.0,46.56,55.73,81.14,39.1,,54.07,97.18,77.97,77.18,-600.0,38.67,48.74
Centrocampista,+1 MD,p90,5232.87056901158,2084.8564453125,480.094126224043,152.573167195856,0.0,746.523484835324,5.30406557249299,2054.0,2061.0,19.0,0.0168807625065514,10894.0,41.65,54.94,79.46,76.07,,51.73,91.07,65.16,65.14,-1900.0,46.67,45.6
Centrocampista,+1 MD,p95,5424.04914406024,2179.60766601563,485.993164035702,167.281759636448,0.0,785.721012960054,5.79772715114986,2111.0,2133.0,20.0,0.0370204972775966,11337.0,39.57,52.48,67.52,71.42,0.0,51.18,94.42,65.91,66.39,666.67,92.7,42.87
